SGIP1	0.408471703123
AZIN2	0.416136192507
CLIC4	0.734476091723
AGBL4	0.371264984792
NECAP2	0.555210816813
SLC45A1	0.512876754748
DBT	0.340747701617
TGFBR3	0.692924461706
RFWD2	0.74806866866
C1orf21	0.635528069156
PRUNE	0.446578532696
LIN9	0.643785912948
PRDM16	0.892833671492
C1orf159	0.681384908677
CAMTA1	0.811575449559
PRKCZ	0.650313932687
ICMT	0.691463674765
LOC391003	0.282938790908
PRAMEF10	0.154365345512
LOC645382	0.158936818641
EPHB2	0.622559766346
PINK1	0.508238621716
USP48	0.769615165694
PINK1-AS	0.298278249268
KHDRBS1	0.737599114881
EYA3	0.543428203003
EPB41	0.473318921379
NUDC	0.505255374757
PUM1	0.620943471482
STMN1	0.667608618863
THRAP3	0.598105997674
SFPQ	0.713673269554
CSMD2	0.635774270215
MACF1	0.22453845168
TRABD2B	0.605587952049
PTPRF	0.580711961708
GPBP1L1	0.692858425928
RNF220	0.685494927338
TCEANC2	0.522089632924
SCP2	0.555657360391
DAB1	0.508405899037
RAB3B	0.41907837109
USP24	0.73414053497
FAF1	0.708055883966
FGGY	0.514642318272
NFIA	0.818656229615
USP1	0.829138675076
CACHD1	0.387358747629
LEPR	0.562904587672
ITGB3BP	0.48457037436
NEGR1	0.629259726952
LRRC7	0.286162767699
ST6GALNAC3	0.450792721324
PIGK	0.365582974279
DDAH1	0.613421666053
CLCA4	0.159200523914
LRRC8C	0.68895888418
PKN2-AS1	0.74062483701
GCLM	0.755061546296
FAM69A	0.726211483643
LOC729970	0.653956684407
NTNG1	0.64256916519
PHTF1	0.64827917773
KCNA2	0.200180162146
RAP1A	0.530867368782
GNAI3	0.551252148453
RHOC	0.426358425316
NOTCH2	0.614476130114
WDR3	0.567032354482
PDZK1	0.192181624447
NBPF20	0.2856002856
OTUD7B	0.562240504383
NBPF8	0.339937260702
NBPF25P	0.15381400209
NBPF9	0.346854685827
NBPF10	0.202456564175
TPM3	0.124991464703
GBAP1	0.435924720736
SMG5	0.385788800315
PBX1	0.399502780998
FCGR2A	0.263483324116
LOC440700	0.526301584303
MROH9	0.134939108727
DNM3	0.585508077622
TNFSF18	0.0886651660759
TNN	0.186901252996
BRINP2	0.315896757256
SOAT1	0.518440463646
ACBD6	0.648126828187
SMG7	0.656325111531
RGSL1	0.113478227112
RASAL2	0.62313812359
PTGS2	0.563650198687
ZBTB41	0.611717002237
NEK7	0.695156629865
SRGAP2C	0.224797331156
SRGAP2	0.224797331156
PPP1R12B	0.487784627519
SRGAP2D	0.188216722449
SRGAP2B	0.224797331156
HHAT	0.605296343001
ESRRG	0.633560386637
BATF3	0.686629792104
USH2A	0.197628458498
EPRS	0.652110072725
RNU5F-1	0.199605395487
DNAH14	0.686086400372
TSNAX-DISC1	0.485742868543
NUP133	0.468437247931
LINC00582	0.178598309439
TRIM11	0.536029552529
RGS7	0.647901518969
MTR	0.682646017474
LYST	0.667533361216
LOC100130331	0.252947287592
ZNF496	0.656925303958
SMYD3	0.572809840728
KIF26B	0.831527730262
OR14C36	0.222171148395
LINC01128	0.670782639891
NADK	0.636464892142
FAM132A	0.392511865666
CDK11B	0.770873757201
AURKAIP1	0.596975918074
TNFRSF14	0.297163782287
SKI	0.86517036329
TTC34	0.555106775202
DFFB	0.61683942535
CCDC27	0.306726013503
MEGF6	0.424419061077
AJAP1	0.79238888523
NPHP4	0.639517798402
KCNAB2	0.329003245331
PLEKHG5	0.423490245037
ACOT7	0.639540219336
TNFRSF9	0.38777538111
PER3	0.741766661623
RERE	0.678243349724
H6PD	0.606810771646
GPR157	0.623754817808
CLSTN1	0.706489611719
UBE4B	0.666443112964
CTNNBIP1	0.662544843905
KIF1B	0.75807859085
EXOSC10	0.618429189858
MTOR	0.568193864354
CASZ1	0.605989145077
C1orf127	0.251004016064
PEX14	0.507086745085
AGTRAP	0.389338853959
VPS13D	0.520685723325
MFN2	0.528197243942
TNFRSF8	0.345968962592
AADACL4	0.241844018947
FHAD1	0.377581120944
TMEM51-AS1	0.617306961105
KAZN	0.593496134897
DNAJC16	0.664359861592
FBXO42	0.608313619466
SPEN	0.885653302158
MFAP2	0.424712053666
NBPF1	0.569300086208
PADI2	0.376837426283
ESPNP	0.231599127643
PADI1	0.175453474125
ARHGEF10L	0.526081415388
ACTL8	0.191701384016
IGSF21	0.539956803456
PAX7	0.683156120822
IFFO2	0.717763991728
UBR4	0.610517299509
CAPZB	0.570923294367
LINC01141	0.232998936711
TMCO4	0.44056960755
EIF4G3	0.595155065793
ALPL	0.459561602419
HP1BP3	0.893127140516
ECE1	0.570198441254
CDC42	0.724784935311
ZBTB40	0.590580854855
HSPG2	0.525013635393
LDLRAD2	0.216514420943
LUZP1	0.633683937151
TCEA3	0.511534369264
E2F2	0.441153300772
IFNLR1	0.515018637465
NIPAL3	0.551654964895
NCMAP	0.379560815132
RHCE	0.189067075181
MAN1C1	0.727990637365
TMEM57	0.800948322814
RPS6KA1	0.475750204214
SH3BGRL3	0.321037197098
LIN28A	0.423342060385
WASF2	0.490496627836
TMEM222	0.498607196427
AHDC1	0.546650836054
PHACTR4	0.55845909379
TAF12	0.512331957235
SNHG3	0.646320497408
RCC1	0.646320497408
PTPRU	0.837782282744
SRSF4	0.768014553661
MATN1	0.188044579534
MATN1-AS1	0.52725418508
PTP4A2	0.345948439268
SYNC	0.408320537373
ZBTB8A	0.646306043755
S100PBP	0.559266185769
KPNA6	0.509190594184
HDAC1	0.499147883256
RNF19B	0.699045865089
PHC2	0.187828900678
ZSCAN20	0.327686058551
CSMD2-AS1	0.124484771363
AGO3	0.734915528721
ZMYM4	0.521683598897
COL8A2	0.469189448569
AGO4	0.668146647413
KIAA0319L	0.489610183892
TFAP2E	0.565362993583
STK40	0.479909290385
GRIK3	0.716673514361
YRDC	0.570658481855
SNIP1	0.516389762012
INPP5B	0.194512966057
RRAGC	0.652401765406
RLF	0.585742657624
BMP8B	0.690637903956
BMP8A	0.671766234845
SCMH1	0.203751056959
KCNQ4	0.531367589542
NFYC-AS1	0.579041521514
FOXJ3	0.656955422215
HIVEP3	0.439388181645
RIMKLA	0.707975220867
LOC100129924	0.221027590987
TIE1	0.20673648899
CFAP57	0.544026764083
SZT2	0.444382604794
ST3GAL3	0.568678801371
IPO13	0.413970550772
ERI3	0.407792159155
KDM4A-AS1	0.57594381036
ERI3-IT1	0.162691339162
EIF2B3	0.605081334301
TESK2	0.546216766124
KIF2C	0.290734255872
ZSWIM5	0.770293139334
POMGNT1	0.418467448721
MAST2	0.598831713224
PIK3R3	0.577307684378
MKNK1	0.306815180749
CYP4Z2P	0.167198662411
CMPK1	0.658659216832
CYP4Z1	0.105665738178
SPATA6	0.519555491413
SKINTL	0.163166921615
ELAVL4	0.465382144501
TTC39A	0.140606060606
OSBPL9	0.500453097138
NRD1	0.54650507916
EPS15	0.576912019942
ZYG11B	0.495718061511
ZCCHC11	0.714299886903
ZFYVE9	0.696596081113
CC2D1B	0.522256845917
ZYG11A	0.771353797336
GLIS1	0.305997970031
LRP8	0.656090990721
HSPB11	0.603196652259
NDC1	0.460486699019
CYB5RL	0.452674897119
ACOT11	0.235006119951
MROH7-TTC4	0.130613274362
SSBP3	0.78004259744
PRKAA2	0.68770922036
C1orf168	0.194369165761
PPAP2B	0.598020476524
C8B	0.224782535965
DAB1-AS1	0.140477317494
OMA1	0.500422654269
LINC01358	0.172940566092
HOOK1	0.630243318938
LOC101926964	0.099448063249
KANK4	0.530124142791
INADL	0.584639963819
ATG4C	0.614407253585
DOCK7	0.712646540476
LINC00466	0.642129430334
ROR1	0.687661170587
PGM1	0.64591896653
DNAJC6	0.609204401615
RAVER2	0.680962171343
AK4	0.678485260541
JAK1	0.684294133682
PDE4B	0.130032670709
WDR78	0.566371681416
SLC35D1	0.627397479462
SERBP1	0.751600148721
TCTEX1D1	0.368779799837
IL23R	0.224032966791
WLS	0.570739185968
DEPDC1	0.497518817239
GNG12-AS1	0.726278989611
GNG12	0.67788071522
PIN1P1	0.327383144679
ANKRD13C	0.621621030052
LRRC40	0.530100098689
PTGER3	0.71453404505
ZRANB2-AS2	0.425005976647
LINC01360	0.144502579973
TNNI3K	0.162792757637
